env,algorithm,actor_i_alpha,actor_i_seed,checkpoint_i,actor_j_alpha,actor_j_seed,checkpoint_j,episode_idx,episode_q_meandiff
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,9,479.5500696544647
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,10,487.9801699523926
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,11,487.66768807983397
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,12,485.5706854553223
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,13,492.09374029541016
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,14,492.01471228027344
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,15,485.09633276367185
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,16,486.49354988098145
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,17,485.7130437011719
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,18,495.26399003601074
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,19,491.13129681396487
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,20,482.4144537353516
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,21,489.90400633239744
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,22,487.9826777038574
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,23,484.9754966278076
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,24,483.6057682800293
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,0,514.8096290740967
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,1,527.3746328430176
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,2,531.0776795349121
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,3,529.3008651428223
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,4,530.6096282958985
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,5,525.4320498657227
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,6,529.8369777832031
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,7,531.7755758972168
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,8,524.3663583984375
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,9,529.047710723877
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,10,531.2024450378418
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,11,529.7269855957031
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,12,520.3945473937988
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,13,533.622493347168
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,14,528.9819731140137
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,15,529.3451622619629
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,16,526.727699432373
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,17,527.8334603881835
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,18,527.9705789489747
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,19,527.7920924987793
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,20,528.0406479797364
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,21,521.9305113830567
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,22,529.4506041259766
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,23,526.3560310974121
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,None,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-en6mll1d/files/files/Humanoid-v4__Humanoid-v4__4__1744212917_step4950000.pth,24,528.0022655639649
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,0,438.4330567474365
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,1,439.5770180053711
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,2,436.6882963256836
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,3,440.2559754638672
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,4,428.4899825820923
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,5,437.21447842407224
